snapshot_date,nmid,latest_week_start,weeks_since_first_tx,current_transaction_days,prev_transaction_days,current_tier,prev_tier,tenure_bucket,expected_weeks_churn,churn_prob_4w,churn_prob_8w,churn_prob_13w,churn_prob_26w,churn_prob_52w,churn_score,confident,risk_segment
2026-04-21,ID1026476511302,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511336,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511344,2026-04-13,11,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476511351,2026-04-13,11,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026476511369,2026-04-13,11,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476511377,2026-04-13,11,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026476511393,2026-04-13,11,3,7,3-4,7,growing,28.86,0.1099,0.233,0.3408,0.5424,0.7685,0.1099,True,low
2026-04-21,ID1026476511401,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511419,2026-04-13,11,1,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026476511427,2026-04-13,11,6,3,5-6,3-4,growing,31.73,0.0451,0.1559,0.2682,0.491,0.7413,0.0451,True,very low
2026-04-21,ID1026476511435,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511443,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511468,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511484,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511492,2026-04-13,11,1,3,1-2,3-4,growing,24.07,0.1775,0.3535,0.4581,0.6295,0.8141,0.1775,True,low
2026-04-21,ID1026476511500,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511518,2026-04-13,11,5,1,5-6,1-2,growing,31.03,0.0559,0.173,0.2867,0.5031,0.7483,0.0559,True,low
2026-04-21,ID1026476511526,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511534,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511542,2026-04-13,11,5,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476511559,2026-04-13,11,2,1,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026476511583,2026-04-13,11,5,0,5-6,0,growing,32.05,0.0505,0.1517,0.2624,0.4836,0.7392,0.0505,True,low
2026-04-21,ID1026476511591,2026-04-13,11,2,1,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026476511609,2026-04-13,11,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476511625,2026-04-13,11,1,1,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026476511633,2026-04-13,11,3,6,3-4,5-6,growing,29.49,0.074,0.2111,0.3255,0.5332,0.7639,0.074,True,low
2026-04-21,ID1026476511641,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511658,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511666,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511674,2026-04-13,11,4,4,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026476511690,2026-04-13,11,2,5,1-2,5-6,growing,24.42,0.1782,0.3408,0.4442,0.6165,0.8082,0.1782,True,low
2026-04-21,ID1026476511708,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511716,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511724,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511732,2026-04-13,11,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476511740,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511757,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511765,2026-04-13,11,6,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476511773,2026-04-13,11,4,5,3-4,5-6,growing,29.49,0.074,0.2111,0.3255,0.5332,0.7639,0.074,True,low
2026-04-21,ID1026476511781,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511799,2026-04-13,11,5,4,5-6,3-4,growing,31.73,0.0451,0.1559,0.2682,0.491,0.7413,0.0451,True,very low
2026-04-21,ID1026476511815,2026-04-13,11,5,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476511823,2026-04-13,11,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476511831,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511849,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511856,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511864,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511872,2026-04-13,11,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476511880,2026-04-13,11,3,4,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026476511898,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511906,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511914,2026-04-13,11,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476511922,2026-04-13,11,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026476511930,2026-04-13,11,7,5,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026476511948,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476511955,2026-04-13,11,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476511971,2026-04-13,11,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026476511989,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476511997,2026-04-13,11,6,4,5-6,3-4,growing,31.73,0.0451,0.1559,0.2682,0.491,0.7413,0.0451,True,very low
2026-04-21,ID1026476512003,2026-04-13,11,1,2,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026476512011,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476512029,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476512037,2026-04-13,11,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476512045,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476512052,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476512060,2026-04-13,5,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476512078,2026-04-13,3,0,0,0,0,early,4.92,0.8481,0.8796,0.9009,0.9356,0.9692,0.8481,True,critical
2026-04-21,ID1026476512086,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476512094,2026-04-13,11,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476512102,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476512110,2026-04-13,11,3,2,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026476512128,2026-04-13,11,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476512144,2026-04-13,11,4,6,3-4,5-6,growing,29.49,0.074,0.2111,0.3255,0.5332,0.7639,0.074,True,low
2026-04-21,ID1026476890946,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476890953,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476890987,2026-04-13,11,6,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891035,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891043,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891050,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891068,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891076,2026-04-13,11,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891084,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891092,2026-04-13,11,5,1,5-6,1-2,growing,31.03,0.0559,0.173,0.2867,0.5031,0.7483,0.0559,True,low
2026-04-21,ID1026476891126,2026-04-13,11,3,5,3-4,5-6,growing,29.49,0.074,0.2111,0.3255,0.5332,0.7639,0.074,True,low
2026-04-21,ID1026476891134,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891142,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891159,2026-04-13,7,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891167,2026-04-13,11,4,7,3-4,7,growing,28.86,0.1099,0.233,0.3408,0.5424,0.7685,0.1099,True,low
2026-04-21,ID1026476891175,2026-04-13,11,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891183,2026-04-13,11,2,7,1-2,7,growing,22.08,0.2658,0.4198,0.5057,0.6573,0.8297,0.2658,True,medium
2026-04-21,ID1026476891209,2026-04-13,11,2,6,1-2,5-6,growing,24.42,0.1782,0.3408,0.4442,0.6165,0.8082,0.1782,True,low
2026-04-21,ID1026476891225,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891258,2026-04-13,11,2,1,1-2,1-2,growing,21.57,0.2391,0.4195,0.5234,0.6725,0.8398,0.2391,True,medium
2026-04-21,ID1026476891274,2026-04-13,11,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891282,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891290,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891308,2026-04-13,11,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891316,2026-04-13,11,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891324,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891332,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891340,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891357,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891365,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891373,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891381,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891399,2026-04-13,11,3,3,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026476891407,2026-04-13,11,0,5,0,5-6,growing,14.15,0.5516,0.6396,0.6951,0.7902,0.8936,0.5516,True,high
2026-04-21,ID1026476891415,2026-04-13,11,4,4,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026476891423,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891431,2026-04-13,11,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476891456,2026-04-13,11,4,1,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026476891464,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891472,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891480,2026-04-13,11,2,6,1-2,5-6,growing,24.42,0.1782,0.3408,0.4442,0.6165,0.8082,0.1782,True,low
2026-04-21,ID1026476891498,2026-04-13,11,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026476891506,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891514,2026-04-13,11,4,3,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026476891522,2026-04-13,11,3,2,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026476891530,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891548,2026-04-13,11,3,3,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026476891555,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891563,2026-04-13,11,4,6,3-4,5-6,growing,29.49,0.074,0.2111,0.3255,0.5332,0.7639,0.074,True,low
2026-04-21,ID1026476891589,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891597,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891605,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891613,2026-04-13,11,1,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026476891621,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891639,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891647,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891654,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891662,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891670,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891688,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891696,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891704,2026-04-13,11,5,3,5-6,3-4,growing,31.73,0.0451,0.1559,0.2682,0.491,0.7413,0.0451,True,very low
2026-04-21,ID1026476891720,2026-04-13,11,3,1,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026476891738,2026-04-13,11,5,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891746,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891753,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891761,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891779,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891795,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891803,2026-04-13,11,6,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891811,2026-04-13,11,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476891829,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891845,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476891852,2026-04-13,11,1,7,1-2,7,growing,22.08,0.2658,0.4198,0.5057,0.6573,0.8297,0.2658,True,medium
2026-04-21,ID1026476891860,2026-04-13,11,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891878,2026-04-13,11,6,4,5-6,3-4,growing,31.73,0.0451,0.1559,0.2682,0.491,0.7413,0.0451,True,very low
2026-04-21,ID1026476891886,2026-04-13,11,6,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476891894,2026-04-13,11,2,6,1-2,5-6,growing,24.42,0.1782,0.3408,0.4442,0.6165,0.8082,0.1782,True,low
2026-04-21,ID1026476891902,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476891928,2026-04-13,11,3,2,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026476891936,2026-04-13,11,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026476891944,2026-04-13,11,0,1,0,1-2,growing,12.36,0.5952,0.6854,0.7433,0.8238,0.9113,0.5952,True,high
2026-04-21,ID1026476891951,2026-04-13,11,2,4,1-2,3-4,growing,24.07,0.1775,0.3535,0.4581,0.6295,0.8141,0.1775,True,low
2026-04-21,ID1026476891977,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476892009,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892017,2026-04-13,11,2,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026476892025,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892033,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892041,2026-04-13,11,4,1,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026476892058,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476892066,2026-04-13,11,6,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476892074,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476892082,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892090,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476892116,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892124,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892132,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892140,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892157,2026-04-13,11,5,5,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476892165,2026-04-13,11,4,1,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026476892173,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892181,2026-04-13,11,7,6,7,5-6,growing,35.12,0.0239,0.0919,0.1936,0.4304,0.7131,0.0239,True,very low
2026-04-21,ID1026476892199,2026-04-13,11,0,1,0,1-2,growing,12.36,0.5952,0.6854,0.7433,0.8238,0.9113,0.5952,True,high
2026-04-21,ID1026476892207,2026-04-13,6,3,2,3-4,1-2,growing,27.83,0.09,0.2556,0.3681,0.5652,0.7795,0.09,True,low
2026-04-21,ID1026476892223,2026-04-13,11,6,7,5-6,7,growing,33.35,0.0368,0.1212,0.2347,0.4585,0.727,0.0368,True,very low
2026-04-21,ID1026476892231,2026-04-13,11,1,0,1-2,0,growing,20.66,0.2838,0.4569,0.5501,0.6878,0.8472,0.2838,True,medium
2026-04-21,ID1026476892249,2026-04-13,11,7,7,7,7,growing,35.83,0.0138,0.0764,0.1748,0.4157,0.7061,0.0138,True,very low
2026-04-21,ID1026476892256,2026-04-13,11,5,6,5-6,5-6,growing,32.4,0.0403,0.1417,0.2556,0.4781,0.7363,0.0403,True,very low
2026-04-21,ID1026476892264,2026-04-13,11,3,4,3-4,3-4,growing,28.92,0.0728,0.2267,0.3429,0.5457,0.7695,0.0728,True,low
2026-04-21,ID1026476892280,2026-04-13,11,0,0,0,0,growing,4.34,0.8793,0.9024,0.9172,0.9444,0.9715,0.8793,True,critical
2026-04-21,ID1026476892298,2026-04-13,11,0,1,0,1-2,growing,12.36,0.5952,0.6854,0.7433,0.8238,0.9113,0.5952,True,high
